# The following table is formatted as tab separated values. 
#GeneId	GeneName	BioType	Bases affected (DOWNSTREAM)	Total score (DOWNSTREAM)	Length (DOWNSTREAM)	Bases affected (EXON)	Total score (EXON)	Length (EXON)	Bases affected (GENE)	Total score (GENE)	Length (GENE)	Bases affected (INTRON)	Total score (INTRON)	Length (INTRON)	Bases affected (NONE)	Total score (NONE)	Length (NONE)	Bases affected (SPLICE_SITE_ACCEPTOR)	Total score (SPLICE_SITE_ACCEPTOR)	Length (SPLICE_SITE_ACCEPTOR)	Bases affected (SPLICE_SITE_DONOR)	Total score (SPLICE_SITE_DONOR)	Length (SPLICE_SITE_DONOR)	Bases affected (UPSTREAM)	Total score (UPSTREAM)	Length (UPSTREAM)	Bases affected (UTR_3_PRIME)	Total score (UTR_3_PRIME)	Length (UTR_3_PRIME)	Bases affected (UTR_5_PRIME)	Total score (UTR_5_PRIME)	Length (UTR_5_PRIME)	Count (DOWNSTREAM)	Count (EXON)	Count (INTRAGENIC)	Count (INTRON)	Count (SPLICE_SITE_ACCEPTOR)	Count (SPLICE_SITE_DONOR)	Count (UPSTREAM)	Count (UTR_3_PRIME)	Count (UTR_5_PRIME)
ENSG00000221062	MIR1292	mRNA	1527	100.38	5000	0	0	66	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	1527	0	0	0	0	0	0	0	0
ENSG00000221091	MIR1302-5	mRNA	0	0	5000	0	0	150	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	2453	153	5000	0	0	0	0	0	0	0	0	0	0	0	0	2453	0	0
ENSG00000221116	SNORD110	mRNA	0	0	5000	0	0	75	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221140	AL121902.1	mRNA	0	0	5000	0	0	81	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221174	AL050327.1	mRNA	0	0	5000	0	0	144	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221201	AL031655.1	mRNA	0	0	5000	0	0	86	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221220	AL035045.1	mRNA	0	0	5000	0	0	146	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221294	AL021394.1	mRNA	2614	1015.85	5000	0	0	81	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	2212	478.72	5000	0	0	0	0	0	0	2614	0	0	0	0	0	2212	0	0
ENSG00000221319	AL441988.1	mRNA	0	0	5000	0	0	139	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221328	AL117333.1	mRNA	0	0	5000	0	0	94	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221385	AL354984.2	mRNA	0	0	5000	0	0	152	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221416	AL133232.1	mRNA	3432	497.86	5000	0	0	84	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	3432	0	0	0	0	0	0	0	0
ENSG00000221417	MIR1257	mRNA	0	0	5000	0	0	117	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221448	AL118509.1	mRNA	0	0	5000	0	0	95	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221449	AL109618.1	mRNA	0	0	5000	0	0	155	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221451	AL354984.3	mRNA	0	0	5000	0	0	76	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221482	AL109840.1	mRNA	0	0	5000	0	0	111	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	2364	1172.37	5000	0	0	0	0	0	0	0	0	0	0	0	0	2364	0	0
ENSG00000221667	MIR1825	mRNA	0	0	5000	0	0	53	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221726	AL031653.1	mRNA	0	0	5000	0	0	92	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221748	AL049647.1	mRNA	0	0	5000	0	0	77	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221763	MIR1289-1	mRNA	873	234.45	5000	0	0	144	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	873	0	0	0	0	0	0	0	0
ENSG00000221806	U6atac	mRNA	0	0	5000	0	0	121	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222118	5S_rRNA	mRNA	0	0	5000	0	0	122	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222152	U6	mRNA	3816	1181.14	5000	83	1181.14	83	83	1181.14	83	0	0	0	0	0	0	0	0	0	0	0	0	4591	2111.09	5000	0	0	0	0	0	0	3816	83	0	0	0	0	4591	0	0
ENSG00000222281	7SK	mRNA	0	0	5000	0	0	271	0	0	271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222298	AL031655.2	mRNA	0	0	5000	0	0	87	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222365	SNORD12B	mRNA	0	0	5000	0	0	91	91	624.91	91	0	0	0	0	0	0	0	0	0	0	0	0	1162	624.91	5000	0	0	0	0	0	0	0	0	0	0	0	0	1162	0	0
ENSG00000222439	U6	mRNA	0	0	5000	0	0	111	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222460	7SK	mRNA	3082	109.11	5000	0	0	320	0	0	320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	3082	0	0	0	0	0	0	0	0
ENSG00000222500	5S_rRNA	mRNA	0	0	5000	0	0	110	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222612	U2	mRNA	1329	188.9	5000	0	0	190	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	1329	0	0	0	0	0	0	0	0
ENSG00000222798	AL035460.2	mRNA	0	0	5000	0	0	84	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222874	7SK	mRNA	0	0	5000	0	0	340	0	0	340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223010	MIR1914	mRNA	0	0	5000	0	0	80	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	495	257.83	5000	0	0	0	0	0	0	0	0	0	0	0	0	495	0	0
ENSG00000223128	7SK	mRNA	0	0	5000	0	0	284	0	0	284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223190	7SK	mRNA	0	0	5000	0	0	284	0	0	284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223307	AL138850.1	mRNA	0	0	5000	0	0	91	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223346	RP11-348I14.4	mRNA	0	0	5000	0	0	940	0	0	3547	0	0	2607	0	0	0	0	0	2	0	0	2	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223410	RP1-191L6.2	mRNA	0	0	5000	0	0	426	0	0	5317	0	0	4891	0	0	0	0	0	4	0	0	4	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223492	RP11-15M15.1	mRNA	0	0	5000	0	0	1620	0	0	10908	0	0	9288	0	0	0	0	0	2	0	0	2	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223651	RP5-1121H13.1	mRNA	0	0	5000	0	0	2267	0	0	2267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223669	RP11-93B14.4	mRNA	5000	255.6	5000	617	255.6	739	0	0	2782	0	0	2043	0	0	0	2	255.6	2	2	255.6	2	5000	255.6	5000	0	0	0	0	0	0	5000	617	0	0	2	2	5000	0	0
ENSG00000223750	RP4-673D20.1	mRNA	0	0	5000	0	0	1216	0	0	42918	0	0	41702	0	0	0	0	0	8	0	0	8	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223864	NPM1P19	mRNA	0	0	5000	0	0	712	0	0	712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223871	AL035562.1	mRNA	0	0	5000	0	0	1253	0	0	92799	0	0	91546	0	0	0	0	0	8	0	0	8	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223891	RP5-995J12.2	mRNA	0	0	6049	41	228.31	2186	1843	228.31	15068	1802	228.31	12882	0	0	0	0	0	8	2	228.31	10	3826	618.78	5292	0	0	0	0	0	0	0	41	0	1802	0	2	3826	0	0
ENSG00000224008	RP5-1010E17.2	mRNA	0	0	5000	0	0	2290	0	0	6862	0	0	4572	0	0	0	0	0	4	0	0	4	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224274	ENSAP1	mRNA	0	0	5000	0	0	326	0	0	326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224357	ATG3P1	mRNA	0	0	5000	0	0	911	0	0	911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224397	RP11-290F20.3	mRNA	1990	865.36	6380	447	1538.8	2451	1930	295.91	12310	196	1538.8	9859	0	0	0	2	1538.8	6	4	1834.71	10	8090	2580.22	11230	0	0	0	0	0	0	1990	447	0	196	2	4	8090	0	0
ENSG00000224452	RSL24D1P6	mRNA	0	0	5000	0	0	401	0	0	401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224497	RPL36P4	mRNA	2703	333.75	5000	0	0	318	0	0	318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	2703	0	0	0	0	0	0	0	0
ENSG00000224530	PPIAP10	mRNA	0	0	5000	0	0	458	0	0	458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224565	RP1-148H17.1	mRNA	2926	461.66	5000	233	520.92	750	4290	573.35	20399	3799	573.35	19649	0	0	0	4	520.92	6	2	187.93	6	4989	641.79	5000	0	0	0	0	0	0	2926	233	0	3799	4	2	4989	0	0
ENSG00000224628	RP5-854E16.2	mRNA	0	0	5000	0	0	1519	0	0	1519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224635	RP4-564F22.5	mRNA	0	0	5000	0	0	2004	0	0	10787	0	0	8783	0	0	0	0	0	2	0	0	2	1787	117.44	5000	0	0	0	0	0	0	0	0	0	0	0	0	1787	0	0
ENSG00000224711	RP5-988G17.1	mRNA	0	0	5000	0	0	748	0	0	20166	0	0	19418	0	0	0	0	0	4	0	0	4	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224876	RP11-49G10.3	mRNA	0	0	5000	0	0	366	0	0	2148	0	0	1782	0	0	0	0	0	2	0	0	2	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224961	RP1-278O22.1	mRNA	0	0	5000	0	0	438	0	0	877	0	0	439	0	0	0	0	0	2	0	0	2	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225022	UBE2D3P1	mRNA	0	0	5000	0	0	444	0	0	444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225056	RP11-218C14.5	mRNA	3504	1053.81	5000	370	987.9	436	1166	987.9	1166	730	987.9	730	0	0	0	2	987.9	2	2	987.9	2	2830	1187.48	5000	0	0	0	0	0	0	3504	370	0	730	2	2	2830	0	0
ENSG00000225065	RP11-346K17.4	mRNA	0	0	5000	39	224.87	519	10091	1122.18	17711	10052	1122.18	17192	0	0	0	0	0	4	2	224.87	4	603	224.87	5000	0	0	0	0	0	0	0	39	0	10052	0	2	603	0	0
ENSG00000225069	RP5-1025A1.2	mRNA	0	0	5137	0	0	824	0	0	824	0	0	0	0	0	0	0	0	2	0	0	2	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225074	NCRNA00261	mRNA	0	0	5000	0	0	4912	0	0	18090	0	0	13178	0	0	0	0	0	6	0	0	6	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225091	AL080249.1	mRNA	0	0	5000	0	0	138	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225106	RP11-429E11.2	mRNA	0	0	5644	0	0	1354	0	0	16838	0	0	15484	0	0	0	0	0	4	0	0	4	0	0	5031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225116	RP11-137F15.1	mRNA	0	0	5000	0	0	268	0	0	268	0	0	0	0	0	0	0	0	0	0	0	0	614	60.4	5000	0	0	0	0	0	0	0	0	0	0	0	0	614	0	0
ENSG00000225127	NCRNA00237	mRNA	4954	838.38	5009	176	1063.53	544	11185	1063.53	12786	6234	1063.53	12242	0	0	0	0	0	2	2	1063.53	4	5000	1063.53	9775	0	0	0	0	0	0	4954	176	0	6234	0	2	5000	0	0
ENSG00000225129	RP4-614C15.2	mRNA	0	0	5000	0	0	593	0	0	5580	0	0	4987	0	0	0	0	0	2	0	0	2	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225160	RP4-760C5.2	mRNA	0	0	5000	0	0	443	0	0	764	0	0	321	0	0	0	0	0	2	0	0	2	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225170	RP5-828K20.1	mRNA	0	0	5000	0	0	1403	0	0	1403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225181	RP11-388K2.1	mRNA	0	0	5000	0	0	519	0	0	729	0	0	210	0	0	0	0	0	2	0	0	2	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225246	RPS2P1	mRNA	0	0	5000	0	0	821	0	0	821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225280	RP11-227D2.3	mRNA	0	0	6025	0	0	615	1300	57.73	2574	169	57.73	1959	0	0	0	0	0	4	2	57.73	6	1541	57.73	6075	0	0	0	0	0	0	0	0	0	169	0	2	1541	0	0
ENSG00000225321	RP5-828K20.2	mRNA	0	0	5000	0	0	504	0	0	2445	0	0	1941	0	0	0	0	0	4	0	0	4	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225336	HMGB3P1	mRNA	2239	354.52	5000	0	0	573	0	0	888	0	0	315	0	0	0	0	0	2	0	0	2	0	0	5000	0	0	0	0	0	0	2239	0	0	0	0	0	0	0	0
ENSG00000225344	RP4-738P15.4	mRNA	0	0	5000	0	0	895	0	0	895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225357	AL357374.1	mRNA	3637	463.65	5000	424	397.71	779	424	397.71	779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	3637	424	0	0	0	0	0	0	0
ENSG00000225377	RP5-1103G7.4	mRNA	0	0	5020	218	478.07	875	15097	2042.86	27912	14719	2042.86	27037	0	0	0	0	0	4	4	478.07	6	4293	978.39	10000	0	0	0	0	0	0	0	218	0	14719	0	4	4293	0	0
ENSG00000225417	RP5-1178H5.2	mRNA	0	0	5000	0	0	282	0	0	964	0	0	682	0	0	0	0	0	2	0	0	2	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225419	RPL21P3	mRNA	0	0	5000	0	0	478	0	0	788	0	0	310	0	0	0	0	0	2	0	0	2	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225458	RP5-1121H13.4	mRNA	0	0	5000	0	0	594	0	0	72830	0	0	72236	0	0	0	0	0	2	0	0	2	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225479	RP5-997K18.1	mRNA	0	0	10000	0	0	558	0	0	8214	0	0	7656	0	0	0	0	0	4	0	0	2	0	0	5021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225490	RP4-610C12.3	mRNA	888	104.32	5000	0	0	553	0	0	1351	0	0	798	0	0	0	0	0	2	0	0	2	0	0	5000	0	0	0	0	0	0	888	0	0	0	0	0	0	0	0
ENSG00000225563	AC006076.1	mRNA	0	0	5000	0	0	345	0	0	1496	0	0	1151	0	0	0	0	0	2	0	0	2	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225622	PPIAP17	mRNA	0	0	5000	0	0	471	0	0	786	0	0	315	0	0	0	0	0	2	0	0	2	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225640	RP5-1022P6.4	mRNA	0	0	5000	0	0	358	0	0	2128	0	0	1770	0	0	0	0	0	4	0	0	4	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225657	RP5-843L14.1	mRNA	0	0	7495	0	0	996	4132	368.3	21059	4132	368.3	19880	0	0	0	0	0	12	0	0	12	2187	261.33	10000	0	0	0	0	0	0	0	0	0	4132	0	0	2187	0	0
ENSG00000225708	RP13-379L11.1	mRNA	0	0	5000	0	0	1022	0	0	3017	0	0	1995	0	0	0	0	0	2	0	0	4	0	0	5010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225759	RP11-425M5.7	mRNA	0	0	5000	0	0	543	0	0	3822	0	0	3279	0	0	0	0	0	4	0	0	4	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225785	RP4-583K8.1	mRNA	0	0	5000	0	0	431	0	0	4156	0	0	3725	0	0	0	0	0	4	0	0	4	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225803	MRPS11P1	mRNA	0	0	5000	0	0	522	0	0	522	0	0	0	0	0	0	0	0	0	0	0	0	3711	276.02	5000	0	0	0	0	0	0	0	0	0	0	0	0	3711	0	0
ENSG00000225806	RP1-309F20.3	mRNA	0	0	10000	0	0	1096	0	0	25299	0	0	24203	0	0	0	0	0	10	0	0	10	989	1090.82	5017	0	0	0	0	0	0	0	0	0	0	0	0	989	0	0
ENSG00000225831	RPS18P1	mRNA	0	0	5000	12	56.57	458	12	56.57	458	0	0	0	0	0	0	0	0	0	0	0	0	983	56.57	5000	0	0	0	0	0	0	0	12	0	0	0	0	983	0	0
ENSG00000225849	MKRN7P	mRNA	0	0	5000	0	0	1223	0	0	1223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225865	RP5-1030M6.2	mRNA	0	0	5000	130	89.12	2425	4648	281.03	36419	2556	281.03	33994	0	0	0	2	89.12	12	2	89.12	12	0	0	5000	0	0	0	0	0	0	0	130	0	2556	2	2	0	0	0
ENSG00000225915	RP3-511B24.5	mRNA	0	0	5000	0	0	498	0	0	16332	0	0	15834	0	0	0	0	0	6	0	0	6	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225956	RP5-1077I2.3	mRNA	0	0	5000	0	0	446	0	0	1306	0	0	860	0	0	0	0	0	2	0	0	2	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225978	HAR1A	mRNA	0	0	5000	0	0	1882	0	0	2182	0	0	300	0	0	0	0	0	2	0	0	2	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225988	RP5-1119D9.4	mRNA	2875	205.02	5000	0	0	1928	0	0	9819	0	0	7891	0	0	0	0	0	8	0	0	8	0	0	5000	0	0	0	0	0	0	2875	0	0	0	0	0	0	0	0
ENSG00000226038	PPIAP21	mRNA	0	0	5003	0	0	501	0	0	501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226094	RPL7P3	mRNA	0	0	5000	0	0	714	0	0	714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226143	RP1-138B7.5	mRNA	0	0	5000	0	0	518	0	0	1561	0	0	1043	0	0	0	0	0	2	0	0	2	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226144	RPS27AP3	mRNA	0	0	5000	25	108.11	446	0	0	446	0	0	0	0	0	0	0	0	0	0	0	0	4383	818.37	5000	0	0	0	0	0	0	0	25	0	0	0	0	4383	0	0
ENSG00000226188	HNRNPA1P3	mRNA	0	0	5000	0	0	551	0	0	551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226203	RP4-760C5.5	mRNA	0	0	5000	0	0	4604	0	0	13477	0	0	8873	0	0	0	0	0	6	0	0	6	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226217	RPL19P1	mRNA	0	0	5000	0	0	428	0	0	428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226229	RPLP0P1	mRNA	0	0	5000	0	0	361	0	0	361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226239	RP1-310O13.7	mRNA	0	0	5000	0	0	2013	0	0	3823	0	0	1810	0	0	0	0	0	2	2	211.08	2	4974	1121.79	5000	0	0	0	0	0	0	0	0	0	0	0	2	4974	0	0
ENSG00000226243	RPL37AP1	mRNA	0	0	5000	0	0	279	0	0	279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226262	PHKBP1	mRNA	0	0	5000	0	0	1951	0	0	1951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226263	RP5-1077I2.4	mRNA	0	0	5000	0	0	652	0	0	1874	0	0	1222	0	0	0	0	0	4	0	0	4	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226284	ARPC3P1	mRNA	0	0	5000	0	0	533	0	0	533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226308	RP4-813D12.3	mRNA	0	0	7513	0	0	1293	0	0	16202	0	0	14909	0	0	0	0	0	6	0	0	6	0	0	5005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226332	RP11-157P1.4	mRNA	949	51.11	5000	0	0	737	0	0	965	0	0	228	0	0	0	2	341.32	4	0	0	4	0	0	5071	0	0	0	0	0	0	949	0	0	0	2	0	0	0	0
ENSG00000226344	RP3-333B15.2	mRNA	0	0	5000	0	0	362	0	0	4099	0	0	3737	0	0	0	0	0	4	0	0	4	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226390	RP11-358D14.2	mRNA	0	0	5000	0	0	789	0	0	1279	0	0	490	0	0	0	0	0	2	0	0	2	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226405	RP5-984P4.1	mRNA	0	0	5000	0	0	382	0	0	382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226465	RP13-401N8.1	mRNA	0	0	5000	0	0	320	0	0	1544	0	0	1224	0	0	0	0	0	2	0	0	2	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226572	SNORD57	mRNA	0	0	5000	0	0	72	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226608	FTLP3	mRNA	1132	66.12	5277	0	0	540	0	0	540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5012	0	0	0	0	0	0	1132	0	0	0	0	0	0	0	0
ENSG00000226632	UBE2V1P1	mRNA	0	0	5000	0	0	445	0	0	445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226644	RP11-128M1.1	mRNA	0	0	5000	0	0	546	4496	316	5935	4496	316	5389	0	0	0	0	0	2	0	0	4	0	0	5010	0	0	0	0	0	0	0	0	0	4496	0	0	0	0	0
ENSG00000226648	RP1-1J6.2	mRNA	823	198.75	5000	0	0	1462	951	98.48	39675	951	98.48	38213	0	0	0	2	198.75	12	0	0	12	0	0	5000	0	0	0	0	0	0	823	0	0	951	2	0	0	0	0
ENSG00000226769	GAPDHP54	mRNA	0	0	5000	0	0	893	0	0	893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226812	RP5-881L22.5	mRNA	0	0	8170	0	0	906	0	0	7634	0	0	6728	0	0	0	0	0	6	0	0	6	0	0	8083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
